market_id,symbol,question,polarity,polarity_source,pct,converged,asset_confidence,question_confidence,archetype,relevance,split,entry_date,entry_prob,entry_price,exit_date,exit_price,exit_reason,peak_pct,trough_pct,return_pct,_entry_ts,_exit_ts,candidate_t_theta,candidate_t_e,_qty,_position_size_pct,_asset_entry_notional,_equity_at_entry,invested_frac_pct,_benchmark_sell_cost,_asset_buy_cost,realized_exit_reason,gross_pnl,pnl,pnl_pct,txn_cost,exit_value,benchmark_rebuy_qty
652568,HESM,Will Hess Midstream (HESM) beat quarterly earnings?,1,regex,0.625,YES,,0.0,Hess Midstream Earnings,1.0,train,2025-10-29,0.625,33.75,2025-10-31,33.95,resolution-1d,1.36,-0.74,0.59,2025-10-29 00:00:00+00:00,2025-10-31 00:00:00+00:00,2025-10-28,2025-11-03,417,0.11005911944228938,14073.75,128077.34,10.9885,7.76,8.5,resolution-1d,83.4,50.79,0.3609,32.61,14157.15,20.7325
652567,HIMS,Will Hims & Hers Health (HIMS) beat quarterly earnings?,1,regex,0.66,YES,,0.0,Hims & Hers Health Earnings,1.0,train,2025-10-29,0.66,46.63,2025-10-31,45.46,poly<0.5348382445542875,0.62,-5.53,-2.51,2025-10-29 00:00:00+00:00,2025-10-31 00:00:00+00:00,2025-10-28,2025-11-03,301,0.11005911944228938,14035.63,128061.08,10.9601,7.79,8.07,poly<0.5348382445542875,-352.17,-383.49,-2.7323,31.32,13683.46,20.0393
652465,PLTR,Will Palantir Technologies (PLTR) beat quarterly earnings?,1,regex,0.835,YES,,0.0,Palantir Technologies Earnings,1.0,train,2025-10-29,0.835,198.81,2025-10-31,200.47,resolution-1d,0.43,-4.18,0.83,2025-10-29 00:00:00+00:00,2025-10-31 00:00:00+00:00,2025-10-28,2025-11-03,70,0.11005911944228938,13916.7,128045.22,10.8686,7.77,7.31,resolution-1d,116.2,86.0,0.618,30.2,14032.9,20.5521
652566,GRAB,Will Grab Holdings (GRAB) beat quarterly earnings?,1,regex,0.65,NO,,0.0,Grab Holdings Earnings,1.0,train,2025-10-30,0.65,5.98,2025-10-31,6.01,resolution-1d,0.0,-1.0,0.5,2025-10-30 00:00:00+00:00,2025-10-31 00:00:00+00:00,2025-10-28,2025-11-03,2328,0.11005911944228938,13921.44,126724.05,10.9856,7.7,15.11,resolution-1d,69.84,24.16,0.1736,45.68,13991.28,20.4797
652646,LYFT,Will Lyft (LYFT) beat quarterly earnings?,1,regex,0.855,YES,,0.0,Lyft Earnings,0.95,train,2025-10-28,0.855,20.03,2025-11-03,20.63,profit_lock_3%,3.02,-2.25,3.0,2025-10-28 00:00:00+00:00,2025-11-03 00:00:00+00:00,2025-10-28,2025-11-05,383,0.06,7671.49,128140.32,5.9868,4.39,5.18,profit_lock_3%,229.8,210.42,2.7429,19.38,7901.29,11.5484
0x798fecf33230e3b20823dcb611efc3646bc711f9b17b3cc0b580e6b88dbe44b1,PJT,Will PJT Partners (PJT) beat quarterly earnings?,1,regex,0.77,YES,,,PJT Partners Earnings,1.0,train,2025-10-31,0.77,161.11,2025-11-03,162.42,resolution-1d,0.0,-0.8,0.81,2025-10-31 00:00:00+00:00,2025-11-03 00:00:00+00:00,2025-10-31,2025-11-04,87,0.11005911944228938,14016.57,127803.58,10.9673,7.77,7.36,resolution-1d,113.97,83.62,0.5966,30.35,14130.54,20.6564
657445,AMD,Will Advanced Micro Devices (AMD) beat quarterly earnings?,1,regex,0.815,YES,7.0,7.0,Advanced Micro Devices Earnings,1.0,train,2025-10-31,0.815,256.12,2025-11-03,259.65,resolution-1d,0.0,-1.06,1.38,2025-10-31 00:00:00+00:00,2025-11-03 00:00:00+00:00,2025-10-31,2025-11-04,54,0.11005911944228938,13830.48,127788.44,10.823,7.76,7.27,resolution-1d,190.62,160.49,1.1604,30.13,14021.1,20.4964
647504,ALL,Will Allstate (ALL) beat quarterly earnings?,1,regex,0.795,YES,6.0,6.0,Allstate Earnings,0.95,train,2025-10-27,0.795,193.2,2025-11-04,195.26,resolution-1d,0.0,-2.65,1.07,2025-10-27 00:00:00+00:00,2025-11-04 00:00:00+00:00,2025-10-24,2025-11-05,39,0.06,7534.8,128323.45,5.8717,4.4,4.12,resolution-1d,80.34,63.3,0.8401,17.04,7615.14,11.2651
652605,NYT,Will New York Times (NYT) beat quarterly earnings?,1,regex,0.84,YES,,0.0,New York Times Earnings,0.95,train,2025-10-28,0.84,57.42,2025-11-04,57.75,resolution-1d,0.3,-2.59,0.57,2025-10-28 00:00:00+00:00,2025-11-04 00:00:00+00:00,2025-10-28,2025-11-05,133,0.06,7636.86,128148.94,5.9594,4.34,4.28,resolution-1d,43.89,26.56,0.3478,17.33,7680.75,11.362
652577,CRL,Will Charles River Laboratories (CRL) beat quarterly earnings?,1,regex,0.815,YES,,0.0,Charles River Laboratories Earnings,1.0,train,2025-10-29,0.815,180.15,2025-11-04,177.85,resolution-1d,1.06,-3.47,-1.28,2025-10-29 00:00:00+00:00,2025-11-04 00:00:00+00:00,2025-10-28,2025-11-05,78,0.11005911944228938,14051.7,128030.15,10.9753,7.7,7.38,resolution-1d,-179.4,-209.43,-1.4904,30.03,13872.3,20.5221
655450,HUM,Will Humana (HUM) beat quarterly earnings?,1,regex,0.7,YES,,0.0,Humana Earnings,0.95,train,2025-10-29,0.7,292.67,2025-11-04,281.87,resolution-1d,0.4,-7.26,-3.69,2025-10-29 00:00:00+00:00,2025-11-04 00:00:00+00:00,2025-10-29,2025-11-05,48,0.11005911944228938,14048.16,128015.07,10.9738,7.77,7.37,resolution-1d,-518.4,-548.14,-3.9019,29.74,13529.76,20.0153
657295,ICUI,Will ICU Medical (ICUI) beat quarterly earnings?,1,regex,0.825,YES,5.0,5.0,ICU Medical Earnings,1.0,train,2025-10-31,0.825,120.09,2025-11-04,123.69,profit_lock_3%,3.17,-4.24,3.0,2025-10-31 00:00:00+00:00,2025-11-04 00:00:00+00:00,2025-10-31,2025-11-06,116,0.11005911944228938,13930.44,127773.42,10.9025,7.66,7.37,profit_lock_3%,417.6,387.07,2.7786,30.53,14348.04,21.2259
657005,DD,Will DuPont de Nemours (DD) beat quarterly earnings?,1,regex,0.81,NO,6.0,6.0,DuPont Earnings,1.0,train,2025-10-31,0.81,34.16,2025-11-04,34.85,profit_lock_2%,2.16,-2.41,2.0,2025-10-31 00:00:00+00:00,2025-11-04 00:00:00+00:00,2025-10-31,2025-11-06,411,0.11005911944228938,14039.76,127743.34,10.9906,7.75,8.46,profit_lock_2%,283.59,250.88,1.7869,32.71,14323.35,21.1878
656996,DDOG,Will Datadog (DDOG) beat quarterly earnings?,1,regex,0.815,YES,6.0,6.0,Datadog Earnings,1.0,train,2025-10-31,0.815,162.81,2025-11-05,154.98,resolution-1d,1.7,-4.99,-4.81,2025-10-31 00:00:00+00:00,2025-11-05 00:00:00+00:00,2025-10-31,2025-11-06,86,0.11005911944228938,14001.66,127758.4,10.9595,7.71,7.35,resolution-1d,-673.38,-702.83,-5.0196,29.45,13328.28,19.6492
657072,H,Will Hyatt Hotels (H) beat quarterly earnings?,1,regex,0.685,NO,6.0,6.0,Hyatt Hotels Earnings,1.0,train,2025-11-03,0.685,136.66,2025-11-05,138.0,resolution-1d,0.61,-1.81,0.98,2025-11-03 00:00:00+00:00,2025-11-05 00:00:00+00:00,2025-10-31,2025-11-06,103,0.11005911944228938,14075.98,128534.82,10.9511,7.81,7.4,resolution-1d,138.02,107.5,0.7637,30.52,14214.0,20.955
658589,CELH,Will Celsius Holdings (CELH) beat quarterly earnings?,1,regex,0.855,NO,5.0,5.0,Celsius Holdings Earnings,1.0,train,2025-11-03,0.855,59.25,2025-11-05,59.92,resolution-1d,1.1,-4.02,1.13,2025-11-03 00:00:00+00:00,2025-11-05 00:00:00+00:00,2025-11-01,2025-11-06,238,0.11005911944228938,14101.5,128519.6,10.9723,7.79,7.88,resolution-1d,159.46,127.96,0.9074,31.5,14260.96,21.0235
658487,UAA,Will Under Armour (UAA) beat quarterly earnings?,1,regex,0.705,YES,5.0,5.0,Under Armour Earnings,1.0,train,2025-11-03,0.705,4.57,2025-11-05,4.61,resolution-1d,0.0,-3.06,0.88,2025-11-03 00:00:00+00:00,2025-11-05 00:00:00+00:00,2025-11-01,2025-11-06,3089,0.11005911944228938,14116.73,128503.93,10.9854,7.8,17.87,resolution-1d,123.56,72.11,0.5108,51.45,14240.29,20.9783
668475,PXLW,Will Pixelworks (PXLW) beat quarterly earnings?,1,regex,0.835,YES,3.0,3.0,Pixelworks Earnings,0.95,train,2025-11-07,0.835,6.28,2025-11-10,6.13,resolution-1d,0.0,-8.44,-2.39,2025-11-07 00:00:00+00:00,2025-11-10 00:00:00+00:00,2025-11-07,2025-11-11,2229,0.11005911944228938,13998.12,127432.01,10.9848,7.72,14.8,resolution-1d,-334.35,-379.05,-2.7079,44.7,13663.77,20.0188
668514,SPCE,Will Virgin Galactic Holdings (SPCE) beat quarterly earnings?,1,regex,0.735,YES,3.0,3.0,Virgin Galactic Earnings,0.95,train,2025-11-07,0.735,3.59,2025-11-11,3.73,profit_lock_4%,4.46,-6.69,4.0,2025-11-07 00:00:00+00:00,2025-11-11 00:00:00+00:00,2025-11-07,2025-11-13,3902,0.11005911944228938,14008.18,127543.24,10.9831,7.76,20.66,profit_lock_4%,546.28,488.91,3.4902,57.37,14554.46,21.2672
668512,GAMB,Will Gambling.com Group (GAMB) beat quarterly earnings?,1,regex,0.775,YES,4.0,4.0,Gambling.com Group Earnings,0.95,train,2025-11-07,0.775,6.65,2025-11-11,6.92,profit_lock_4%,4.96,-2.78,4.0,2025-11-07 00:00:00+00:00,2025-11-11 00:00:00+00:00,2025-11-07,2025-11-13,2107,0.11005911944228938,14011.55,127514.82,10.9882,7.76,14.38,profit_lock_4%,568.89,524.05,3.7401,44.84,14580.44,21.3144
668496,CSCO,Will Cisco Systems (CSCO) beat quarterly earnings?,1,regex,0.885,YES,7.0,7.0,Cisco Systems Earnings,1.0,train,2025-11-07,0.885,71.07,2025-11-11,72.49,profit_lock_2%,2.01,-0.75,2.0,2025-11-07 00:00:00+00:00,2025-11-11 00:00:00+00:00,2025-11-07,2025-11-12,197,0.11005911944228938,14000.79,127492.68,10.9816,7.76,7.69,profit_lock_2%,279.74,248.58,1.7755,31.16,14280.53,20.8855
668459,FLUT,Will Flutter Entertainment (FLUT) beat quarterly earnings?,1,regex,0.65,YES,5.0,5.0,Flutter Entertainment Earnings,0.95,train,2025-11-07,0.65,223.03,2025-11-11,234.18,profit_lock_5%,5.19,-6.45,5.0,2025-11-07 00:00:00+00:00,2025-11-11 00:00:00+00:00,2025-11-07,2025-11-12,62,0.11005911944228938,13827.86,127477.24,10.8473,7.75,7.26,profit_lock_5%,691.3,660.68,4.7779,30.62,14519.16,21.2351
668460,CRCL,Will Circle Internet Group (CRCL) beat quarterly earnings?,1,regex,0.765,YES,3.0,3.0,Circle Internet Group Earnings,0.95,train,2025-11-07,0.765,103.14,2025-11-11,110.36,profit_lock_7%,7.17,-6.83,7.0,2025-11-07 00:00:00+00:00,2025-11-11 00:00:00+00:00,2025-11-07,2025-11-12,135,0.11005911944228938,13923.9,127462.23,10.9239,7.66,7.43,profit_lock_7%,974.7,943.48,6.776,31.22,14898.6,21.7899
668506,AMAT,Will Applied Materials (AMAT) beat quarterly earnings?,1,regex,0.8,YES,6.0,6.0,Applied Materials Earnings,1.0,train,2025-11-07,0.8,230.07,2025-11-11,234.67,profit_lock_2%,2.81,-2.91,2.0,2025-11-07 00:00:00+00:00,2025-11-11 00:00:00+00:00,2025-11-07,2025-11-13,60,0.11005911944228938,13804.2,127409.49,10.8345,7.75,7.25,profit_lock_2%,276.0,245.84,1.7809,30.16,14080.2,20.593
668497,DIS,Will The Walt Disney Company (DIS) beat quarterly earnings?,1,regex,0.905,YES,6.0,6.0,The Walt Disney Company Earnings,1.0,train,2025-11-07,0.905,110.74,2025-11-12,116.65,resolution-1d,3.82,-0.63,5.34,2025-11-07 00:00:00+00:00,2025-11-12 00:00:00+00:00,2025-11-07,2025-11-13,126,0.11005911944228938,13953.24,127447.14,10.9483,7.71,7.42,resolution-1d,744.66,713.64,5.1145,31.02,14697.9,21.4844
675619,ANF,Will Abercrombie & Fitch (ANF) beat quarterly earnings?,1,regex,0.745,YES,6.0,6.0,Abercrombie & Fitch Earnings,1.0,train,2025-11-11,0.745,69.69,2025-11-13,71.78,profit_lock_3%,3.46,-0.07,3.0,2025-11-11 00:00:00+00:00,2025-11-13 00:00:00+00:00,2025-11-11,2025-11-25,206,0.11005911944228938,14356.14,130867.17,10.97,7.95,7.9,profit_lock_3%,430.54,398.43,2.7753,32.11,14786.68,21.9785
675629,SJM,Will The J. M. Smucker (SJM) beat quarterly earnings?,1,regex,0.745,NO,6.0,6.0,The J. M. Smucker Earnings,1.0,train,2025-11-11,0.745,108.53,2025-11-14,111.79,profit_lock_3%,3.53,-0.73,3.0,2025-11-11 00:00:00+00:00,2025-11-14 00:00:00+00:00,2025-11-11,2025-11-25,132,0.11005911944228938,14325.96,130902.55,10.944,7.94,7.62,profit_lock_3%,430.32,398.79,2.7837,31.53,14756.28,21.9373
675008,ACM,Will AECOM (ACM) beat quarterly earnings?,1,regex,0.84,YES,5.0,5.0,AECOM Earnings,0.95,train,2025-11-11,0.84,131.73,2025-11-14,134.36,profit_lock_2%,2.88,-1.53,2.0,2025-11-11 00:00:00+00:00,2025-11-14 00:00:00+00:00,2025-11-11,2025-11-18,13,0.11005911944228938,1712.49,130802.17,1.3092,1.28,1.21,profit_lock_2%,34.19,29.21,1.7055,4.98,1746.68,2.5958
675502,WB,Will Weibo (WB) beat quarterly earnings?,1,regex,0.805,NO,4.0,4.0,Weibo Earnings,0.95,train,2025-11-11,0.805,10.71,2025-11-17,9.95,resolution-1d,1.31,-7.56,-7.1,2025-11-11 00:00:00+00:00,2025-11-17 00:00:00+00:00,2025-11-11,2025-11-18,1343,0.11005911944228938,14383.53,130886.98,10.9893,7.92,11.89,resolution-1d,-1020.68,-1059.27,-7.3644,38.59,13362.85,20.0461
674912,HD,Will Home Depot (HD) beat quarterly earnings?,1,regex,0.665,NO,7.0,7.0,Home Depot Earnings,1.0,train,2025-11-14,0.665,362.36,2025-11-17,358.03,resolution-1d,0.0,-1.73,-1.19,2025-11-14 00:00:00+00:00,2025-11-17 00:00:00+00:00,2025-11-11,2025-11-18,39,0.11005911944228938,14132.04,128823.5,10.9701,7.83,7.42,resolution-1d,-168.87,-199.16,-1.4093,30.29,13963.17,20.9535
674909,WSM,Will Williams-Sonoma (WSM) beat quarterly earnings?,1,regex,0.805,YES,6.0,6.0,Williams-Sonoma Earnings,0.95,train,2025-11-11,0.805,191.49,2025-11-18,180.75,resolution-1d,1.57,-8.02,-5.61,2025-11-11 00:00:00+00:00,2025-11-18 00:00:00+00:00,2025-11-11,2025-11-19,75,0.11005911944228938,14361.75,130851.32,10.9756,7.93,7.53,resolution-1d,-805.5,-835.59,-5.8181,30.09,13556.25,20.5151
674922,PD,Will PagerDuty (PD) beat quarterly earnings?,1,regex,0.855,YES,5.0,5.0,PagerDuty Earnings,0.95,train,2025-11-11,0.855,16.11,2025-11-18,14.8,trailing_3.8ATR,1.3,-8.57,-8.12,2025-11-11 00:00:00+00:00,2025-11-18 00:00:00+00:00,2025-11-11,2025-11-25,892,0.11005911944228938,14370.12,130835.86,10.9833,7.94,10.31,trailing_3.8ATR,-1168.52,-1203.8,-8.3771,35.28,13201.6,19.9742
675504,NVDA,Will NVIDIA (NVDA) beat quarterly earnings?,1,regex,0.895,YES,7.0,7.0,NVIDIA Earnings,1.0,train,2025-11-11,0.895,193.16,2025-11-18,181.36,resolution-1d,1.41,-6.99,-6.11,2025-11-11 00:00:00+00:00,2025-11-18 00:00:00+00:00,2025-11-11,2025-11-19,74,0.11005911944228938,14293.84,130817.61,10.9265,7.94,7.5,resolution-1d,-873.2,-903.13,-6.3183,29.93,13420.64,20.3099
668520,SNEX,Will StoneX Group (SNEX) beat quarterly earnings?,1,regex,0.675,YES,4.0,4.0,StoneX Group Earnings,0.95,train,2025-11-10,0.675,60.49,2025-11-21,55.81,resolution-1d,0.86,-9.61,-7.74,2025-11-10 00:00:00+00:00,2025-11-21 00:00:00+00:00,2025-11-07,2025-11-24,234,0.11005911944228938,14154.66,129012.68,10.9715,7.84,7.9,resolution-1d,-1095.12,-1125.44,-7.9511,30.32,13059.54,19.7942
675628,BBY,Will Best Buy (BBY) beat quarterly earnings?,1,regex,0.835,YES,6.0,6.0,Best Buy Earnings,1.0,train,2025-11-11,0.835,77.68,2025-11-24,75.62,resolution-1d,1.07,-6.01,-2.65,2025-11-11 00:00:00+00:00,2025-11-24 00:00:00+00:00,2025-11-11,2025-11-25,185,0.11005911944228938,14370.8,130918.32,10.9769,7.94,7.83,resolution-1d,-381.1,-412.24,-2.8686,31.14,13989.7,20.8968
696259,ASAN,Will Asana (ASAN) beat quarterly earnings?,1,regex,0.845,YES,6.0,6.0,Asana Earnings,1.0,train,2025-11-24,0.845,12.2,2025-11-26,12.44,profit_lock_2%,2.38,-1.23,2.0,2025-11-24 00:00:00+00:00,2025-11-26 00:00:00+00:00,2025-11-22,2025-12-02,1142,0.11005911944228938,13932.4,126801.76,10.9875,7.7,10.96,profit_lock_2%,274.08,236.48,1.6973,37.6,14206.48,20.8739
696258,AEO,Will American Eagle Outfitters (AEO) beat quarterly earnings?,1,regex,0.84,YES,6.0,6.0,American Eagle Outfitters Earnings,1.0,train,2025-11-24,0.84,19.1,2025-11-26,19.86,profit_lock_4%,4.82,-2.83,4.0,2025-11-24 00:00:00+00:00,2025-11-26 00:00:00+00:00,2025-11-22,2025-12-02,729,0.11005911944228938,13923.9,126767.04,10.9838,7.71,9.51,profit_lock_4%,554.04,519.05,3.7277,34.99,14477.94,21.275
696257,OKTA,Will Okta (OKTA) beat quarterly earnings?,1,regex,0.88,YES,6.0,6.0,Okta Earnings,1.0,train,2025-11-24,0.88,79.15,2025-11-26,81.52,profit_lock_3%,3.25,-1.38,3.0,2025-11-24 00:00:00+00:00,2025-11-26 00:00:00+00:00,2025-11-22,2025-12-02,176,0.11005911944228938,13930.4,126749.82,10.9905,7.71,7.58,profit_lock_3%,417.12,386.13,2.7718,30.99,14347.52,21.0861
697475,KR,Will Kroger (KR) beat quarterly earnings?,1,regex,0.78,YES,7.0,7.0,Kroger Earnings,1.0,train,2025-11-24,0.78,64.29,2025-11-26,66.22,profit_lock_3%,3.02,-0.05,3.0,2025-11-24 00:00:00+00:00,2025-11-26 00:00:00+00:00,2025-11-23,2025-12-04,216,0.11005911944228938,13886.64,126704.75,10.9598,7.69,7.7,profit_lock_3%,416.88,385.69,2.7774,31.19,14303.52,21.0212
697468,IOT,Will Samsara (IOT) beat quarterly earnings?,1,regex,0.855,YES,6.0,6.0,Samsara Earnings,1.0,train,2025-11-24,0.855,36.28,2025-11-26,37.37,profit_lock_3%,3.43,-1.1,3.0,2025-11-24 00:00:00+00:00,2025-11-26 00:00:00+00:00,2025-11-23,2025-12-04,383,0.11005911944228938,13895.24,126689.37,10.968,7.69,8.29,profit_lock_3%,417.47,385.1,2.7714,32.37,14312.71,21.0339
697446,CRM,Will Salesforce (CRM) beat quarterly earnings?,1,regex,0.855,YES,7.0,7.0,Salesforce Earnings,1.0,train,2025-11-24,0.855,226.82,2025-11-26,233.62,profit_lock_3%,3.44,-0.78,3.0,2025-11-24 00:00:00+00:00,2025-11-26 00:00:00+00:00,2025-11-23,2025-12-03,7,0.11005911944228938,1587.74,126656.43,1.2536,1.22,1.14,profit_lock_3%,47.6,42.86,2.6995,4.74,1635.34,2.4025
696263,UNFI,Will United Natural Foods (UNFI) beat quarterly earnings?,1,regex,0.88,YES,5.0,5.0,United Natural Foods Earnings,1.0,train,2025-11-24,0.88,35.55,2025-11-28,38.04,profit_lock_7%,7.23,-1.63,7.0,2025-11-24 00:00:00+00:00,2025-11-28 00:00:00+00:00,2025-11-22,2025-12-02,392,0.11005911944228938,13935.6,126783.09,10.9917,7.71,8.34,profit_lock_7%,976.08,942.99,6.7668,33.09,14911.68,21.7952
696247,MDB,Will MongoDB (MDB) beat quarterly earnings?,1,regex,0.885,YES,7.0,7.0,MongoDB Earnings,1.0,train,2025-11-24,0.885,330.63,2025-11-28,332.37,resolution-1d,0.87,-2.45,0.53,2025-11-24 00:00:00+00:00,2025-11-28 00:00:00+00:00,2025-11-22,2025-12-01,42,0.11005911944228938,13886.46,126719.63,10.9584,7.58,7.29,resolution-1d,73.08,43.17,0.3109,29.91,13959.54,20.4049
696252,CRWD,Will CrowdStrike Holdings (CRWD) beat quarterly earnings?,1,regex,0.85,YES,7.0,7.0,CrowdStrike Earnings,1.0,train,2025-11-24,0.85,506.82,2025-12-01,504.13,resolution-1d,1.61,-2.72,-0.53,2025-11-24 00:00:00+00:00,2025-12-01 00:00:00+00:00,2025-11-22,2025-12-02,27,0.11005911944228938,13684.14,126734.53,10.7975,7.71,7.19,resolution-1d,-72.63,-102.21,-0.7469,29.58,13611.51,19.9874
697462,HPE,Will Hewlett Packard Enterprise (HPE) beat quarterly earnings?,1,regex,0.795,YES,6.0,6.0,Hewlett Packard Enterprise Earnings,1.0,train,2025-11-24,0.795,21.09,2025-12-01,21.93,profit_lock_4%,4.01,-2.06,4.0,2025-11-24 00:00:00+00:00,2025-12-01 00:00:00+00:00,2025-11-23,2025-12-04,660,0.11005911944228938,13919.4,126673.39,10.9884,7.69,9.27,profit_lock_4%,554.4,519.91,3.7352,34.49,14473.8,21.2508
703110,MU,Will Micron Technology (MU) beat quarterly earnings?,1,regex,0.805,YES,7.0,7.0,Micron Technology Earnings,1.0,train,2025-11-26,0.805,230.26,2025-12-01,237.17,profit_lock_3%,3.4,-1.85,3.0,2025-11-26 00:00:00+00:00,2025-12-01 00:00:00+00:00,2025-11-26,2025-12-17,61,0.11005911944228938,14045.86,129459.1,10.8497,7.81,7.37,profit_lock_3%,421.51,390.77,2.7821,30.74,14467.37,21.2442
703120,ACN,Will Accenture (ACN) beat quarterly earnings?,1,regex,0.655,YES,7.0,7.0,Accenture Earnings,1.0,train,2025-11-26,0.655,247.85,2025-12-02,257.76,profit_lock_4%,4.46,-1.1,4.0,2025-11-26 00:00:00+00:00,2025-12-02 00:00:00+00:00,2025-11-26,2025-12-18,57,0.11005911944228938,14127.45,129474.35,10.9114,7.83,7.41,profit_lock_4%,564.87,533.84,3.7787,31.03,14692.32,21.5347
703172,KMX,Will CarMax (KMX) beat quarterly earnings?,1,regex,0.665,YES,6.0,6.0,CarMax Earnings,0.95,train,2025-11-28,0.665,38.66,2025-12-02,39.43,profit_lock_2%,2.2,-2.2,2.0,2025-11-28 00:00:00+00:00,2025-12-02 00:00:00+00:00,2025-11-27,2025-12-18,372,0.11005911944228938,14381.52,130957.88,10.9818,7.92,8.49,profit_lock_2%,286.44,253.31,1.7614,33.13,14667.96,21.4976
701948,ORCL,Will Oracle (ORCL) beat quarterly earnings?,1,regex,0.665,YES,7.0,7.0,Oracle Earnings,1.0,train,2025-12-01,0.665,200.94,2025-12-03,208.98,profit_lock_4%,4.36,-2.11,4.0,2025-12-01 00:00:00+00:00,2025-12-03 00:00:00+00:00,2025-11-25,2025-12-08,71,0.11005911944228938,14266.74,131220.6,10.8723,7.96,7.48,profit_lock_4%,570.84,539.46,3.7812,31.38,14837.58,21.6725
703175,LW,Will Lamb Weston Holdings (LW) beat quarterly earnings?,1,regex,0.82,YES,5.0,5.0,Lamb Weston Earnings,0.95,train,2025-11-28,0.82,59.06,2025-12-04,60.24,profit_lock_2%,2.85,-0.9,2.0,2025-11-28 00:00:00+00:00,2025-12-04 00:00:00+00:00,2025-11-26,2025-12-19,243,0.11005911944228938,14351.58,130989.3,10.9563,7.95,8.03,profit_lock_2%,286.74,254.52,1.7735,32.22,14638.32,21.3651
703174,PAYX,Will Paychex (PAYX) beat quarterly earnings?,1,regex,0.74,YES,7.0,7.0,Paychex Earnings,1.0,train,2025-12-01,0.74,110.54,2025-12-04,112.75,profit_lock_2%,2.79,-0.71,2.0,2025-12-01 00:00:00+00:00,2025-12-04 00:00:00+00:00,2025-11-26,2025-12-18,130,0.11005911944228938,14370.2,131205.16,10.9525,7.89,7.64,profit_lock_2%,287.3,255.91,1.7808,31.39,14657.5,21.3937
703171,FDS,Will FactSet Research Systems (FDS) beat quarterly earnings?,1,regex,0.64,YES,7.0,7.0,FactSet Earnings,0.95,train,2025-11-28,0.64,277.27,2025-12-05,282.82,profit_lock_2%,2.47,-1.54,2.0,2025-11-28 00:00:00+00:00,2025-12-05 00:00:00+00:00,2025-11-27,2025-12-18,8,0.11005911944228938,2218.16,130924.58,1.6942,1.53,1.46,profit_lock_2%,44.4,38.39,1.7305,6.01,2262.56,3.2953
697471,CBRL,Will Cracker Barrel Old Country Store (CBRL) beat quarterly earnings?,1,regex,0.655,YES,5.0,5.0,Cracker Barrel Earnings,1.0,train,2025-11-28,0.655,28.89,2025-12-08,26.62,resolution-1d,1.07,-8.65,-7.86,2025-11-28 00:00:00+00:00,2025-12-08 00:00:00+00:00,2025-11-27,2025-12-09,498,0.11005911944228938,14387.22,130941.47,10.9875,7.95,8.94,resolution-1d,-1130.46,-1163.06,-8.084,32.6,13256.76,19.3687
701960,CHWY,Will Chewy (CHWY) beat quarterly earnings?,1,regex,0.69,YES,6.0,6.0,Chewy Earnings,0.95,train,2025-12-01,0.69,34.79,2025-12-09,34.84,resolution-1d,0.46,-5.26,0.14,2025-12-01 00:00:00+00:00,2025-12-09 00:00:00+00:00,2025-11-28,2025-12-10,397,0.11005911944228938,13811.63,131189.63,10.528,7.63,8.3,resolution-1d,19.85,-12.03,-0.0871,31.88,13831.48,20.2265
701994,MTN,Will Vail Resorts (MTN) beat quarterly earnings?,1,regex,0.865,YES,6.0,6.0,Vail Resorts Earnings,1.0,train,2025-12-05,0.865,144.36,2025-12-09,145.46,resolution-1d,1.0,-2.15,0.76,2025-12-05 00:00:00+00:00,2025-12-09 00:00:00+00:00,2025-11-25,2025-12-10,100,0.11005911944228938,14436.0,131794.9,10.9534,8.01,7.57,resolution-1d,110.0,78.78,0.5457,31.22,14546.0,21.2731
703176,CCL,Will Carnival (CCL) beat quarterly earnings?,1,regex,0.765,YES,6.0,6.0,Carnival Earnings,0.95,train,2025-11-28,0.765,25.78,2025-12-11,26.55,profit_lock_3%,3.03,-1.98,3.0,2025-11-28 00:00:00+00:00,2025-12-11 00:00:00+00:00,2025-11-26,2025-12-19,558,0.11005911944228938,14385.24,131006.4,10.9806,7.96,9.15,profit_lock_3%,429.66,395.03,2.7461,34.63,14814.9,21.4713
703122,FDX,Will FedEx (FDX) beat quarterly earnings?,1,regex,0.92,YES,6.0,6.0,FedEx Earnings,1.0,train,2025-12-04,0.92,220.83,2025-12-11,229.66,profit_lock_4%,4.17,-2.94,4.0,2025-12-04 00:00:00+00:00,2025-12-11 00:00:00+00:00,2025-11-26,2025-12-18,65,0.11005911944228938,14353.95,131655.76,10.9026,7.99,7.53,profit_lock_4%,573.95,542.4,3.7787,31.55,14927.9,21.6374
899879,LEN,Will Lennar Corp (LEN) beat quarterly earnings?,1,regex,0.67,YES,6.0,6.0,Lennar Earnings,1.0,train,2025-12-09,0.67,117.19,2025-12-11,119.53,profit_lock_2%,2.68,-0.13,2.0,2025-12-09 00:00:00+00:00,2025-12-11 00:00:00+00:00,2025-12-09,2025-12-16,122,0.11005911944228938,14297.18,130620.63,10.9456,7.91,7.58,profit_lock_2%,285.48,254.23,1.7782,31.25,14582.66,21.1369
